asdf_id,shapeName,pop2001,pop2002,pop2003,pop2004,pop2005,pop2006,pop2007,pop2008,pop2009,pop2010,pop2011,pop2012,pop2013,pop2014,pop2015,pop2016,pop2017,pop2018,pop2019,pop2020,tr100_pop2001,tr100_pop2002,tr100_pop2003,tr100_pop2004,tr100_pop2005,tr100_pop2006,tr100_pop2007,tr100_pop2008,tr100_pop2009,tr100_pop2010,tr100_pop2011,tr100_pop2012,tr100_pop2013,tr100_pop2014,tr100_pop2015,tr100_pop2016,tr100_pop2017,tr100_pop2018,tr100_pop2019,tr100_pop2020,tr400_pop2001,tr400_pop2002,tr400_pop2003,tr400_pop2004,tr400_pop2005,tr400_pop2006,tr400_pop2007,tr400_pop2008,tr400_pop2009,tr400_pop2010,tr400_pop2011,tr400_pop2012,tr400_pop2013,tr400_pop2014,tr400_pop2015,tr400_pop2016,tr400_pop2017,tr400_pop2018,tr400_pop2019,tr400_pop2020,tr6_pop2001,tr6_pop2002,tr6_pop2003,tr6_pop2004,tr6_pop2005,tr6_pop2006,tr6_pop2007,tr6_pop2008,tr6_pop2009,tr6_pop2010,tr6_pop2011,tr6_pop2012,tr6_pop2013,tr6_pop2014,tr6_pop2015,tr6_pop2016,tr6_pop2017,tr6_pop2018,tr6_pop2019,tr6_pop2020
312,Chipaya,1691.493,1704.9865,1716.8239,1734.9119,1753.3833,1771.1115,1787.926,1809.8684,1826.8073,1839.6272,1863.7505,1882.9077,1899.7744,1923.8949,1937.2161,1960.9836,1987.4067,2001.2377,2025.4368,2047.3615,1687.2919,1703.6266,1720.163,1736.9601,1754.045,1771.428,1789.1088,1807.0865,1825.3477,1843.906,1862.7897,1881.9861,1901.4901,1921.308,1941.4249,1961.8564,1982.5709,2003.53,2024.7406,2046.1874,1685.9834,1702.7504,1719.6971,1736.8474,1754.2157,1771.8124,1789.6479,1807.7303,1826.0625,1844.6526,1863.5137,1882.644,1902.0432,1921.7102,1941.6388,1961.8302,1982.2694,2002.9435,2023.8486,2044.9779,1689.5309,1704.4417,1719.803,1736.036,1753.0918,1770.7372,1788.7744,1807.0615,1825.3112,1843.6809,1862.5809,1881.7743,1901.2054,1921.0001,1941.0583,1961.7469,1982.8177,2003.8893,2025.3131,2047.0208
313,Chayanta,14675.48,14793.047,14922.496,15042.626,15332.651,15433.193,15631.992,15835.59,15827.713,16080.794,16213.513,16472.695,16641.473,16916.691,17130.324,17197.344,17421.59,17580.994,17788.256,18007.914,14638.938,14793.089,14949.22,15107.762,15268.859,15431.983,15597.252,15764.816,15935.139,16109.467,16287.986,16470.588,16656.381,16844.51,17033.854,17224.029,17415.613,17608.893,17804.281,18001.891,14629.141,14786.389,14945.428,15106.45,15269.528,15434.633,15601.863,15771.328,15943.195,16117.827,16295.304,16475.615,16658.51,16843.754,17031.027,17220.219,17411.428,17604.711,17800.174,17997.805,14651.466,14796.221,14946.325,15105.327,15273.097,15439.138,15602.28,15760.307,15915.759,16083.555,16264.826,16460.303,16662.354,16864.973,17058.467,17241.137,17422.99,17607.297,17797.219,17991.781
314,Salinas de GarcÃ­ Mendoza,8907.6709,9137.7949,9388.5898,9652.4961,9921.3916,10202.266,10463.313,10761.428,11057.525,11360.698,11680.568,12006.102,12333.846,12665.385,13067.802,13383.481,13766.841,14144.074,14537.752,14947.661,8898.0283,9142.7373,9394.2754,9652.8984,9918.7842,10192.148,10473.228,10762.345,11059.771,11365.772,11680.588,12004.42,12337.477,12679.956,13032.066,13393.826,13765.616,14147.739,14540.497,14944.202,8895.8057,9141.1943,9393.3887,9652.5947,9919.0303,10192.888,10474.416,10763.863,11061.479,11367.496,11682.169,12005.714,12338.371,12680.379,13031.954,13393.315,13764.724,14146.457,14538.806,14942.05,8901.0928,9143.7139,9394.0693,9652.5586,9918.6895,10191.906,10471.999,10760.497,11057.576,11363.595,11678.939,12003.492,12337.395,12681.214,13034.95,13395.922,13766.653,14147.847,14540.289,14944.159
315,Tupiza,38164.949,38702.848,39245.305,39836.203,40427.289,40981.164,41552.516,42160.223,42795.738,43387.367,44041.477,44692.883,45304.773,45911.082,46577.789,47276.883,47975.523,48622.832,49324.18,50025.648,38157.426,38706.938,39264.473,39830.117,40403.871,40985.773,41576.016,42174.879,42782.285,43398.066,44022.211,44654.477,45294.961,45943.977,46602.109,47269.535,47946.25,48632.23,49327.84,50033.352,38159.754,38708.969,39266.082,39831.219,40404.488,40985.891,41575.578,42173.672,42780.285,43395.336,44018.977,44651.242,45292.152,45942.004,46601,47269.266,47946.98,48634.273,49331.32,50038.313,38158.48,38706.309,39263.012,39829.355,40403.102,40982.996,41571.691,42171.82,42782.816,43402.289,44029.809,44662.355,45298.762,45942.836,46599.488,47268.727,47946.98,48631.859,49325.441,50028.434
316,Atocha,10470.481,10544.732,10574.125,10779.794,11188.656,11344.219,11473.005,11718.527,11875.792,12082.339,12322.818,12635.338,12834.729,13012.328,13393.684,13368.782,13742.031,13958.296,14211.857,14485.551,10355.338,10532.645,10714.183,10901.375,11094.314,11291.82,11493.576,11699.797,11910.501,12125.878,12345.774,12569.563,12796.346,13025.804,13258.036,13492.968,13731.944,13975.074,14222.616,14474.668,10346.562,10528.969,10714.907,10904.827,11098.822,11296.656,11498.334,11703.959,11913.568,12127.243,12344.974,12566.626,12791.989,13020.997,13253.726,13490.188,13730.792,13975.634,14224.841,14478.506,10397.454,10538.15,10692.716,10874.969,11079.977,11286.642,11490.201,11695.089,11903.233,12120.537,12348.836,12583.68,12815.996,13044.538,13271.142,13492.401,13724.94,13965.907,14215.131,14471.107
317,San Pedro de Quemes,904.73865,929.66675,941.39838,947.039,978.21521,989.76233,1017.6968,1035.6433,1047.3517,1074.4105,1093.01,1123.8367,1143.9468,1166.9897,1187.5919,1216.6801,1252.2722,1284.0864,1312.7576,1343.5532,904.91571,921.84662,939.09247,956.7381,974.89795,993.59436,1012.8835,1032.7875,1053.3779,1074.7605,1096.9878,1120.1099,1144.1388,1169.127,1195.1251,1222.167,1250.2076,1279.1379,1308.8594,1339.3136,901.96002,919.61102,937.61456,956.01166,974.85474,994.17773,1014.024,1034.4302,1055.4429,1077.1149,1099.483,1122.5775,1146.4133,1171.0099,1196.3795,1222.5243,1249.4215,1277.0317,1305.3156,1334.2487,907.20813,923.52551,939.72632,956.39142,974.42017,993.21918,1012.7773,1032.5063,1052.5861,1073.7314,1095.8412,1118.9178,1142.4896,1166.8618,1192.6089,1220.3763,1250.0282,1280.7906,1312.1864,1344.2415
318,San JuliÃ¡n,35155.031,35847.168,36646.063,37333.664,38181.715,38912.008,39666.191,40350.039,41214.43,42106.172,44102.672,43934.957,45253.074,46155.25,47178.203,48073.305,49198.586,49956.59,50907.184,51952.25,35111.125,35841.277,36587.102,37349.41,38129.781,38929.648,39751.227,40596.488,41466.844,42361.109,43275.363,44202.559,45143.68,46096.926,47061.457,48036.961,49024.41,50025.145,51042.508,52079.223,35096.059,35834.477,36588.566,37358.848,38146.074,38950.891,39774.09,40616.395,41478.313,42359.656,43259.477,44176.137,45109.898,46060.453,47027.852,48012.32,49014.5,50035.258,51075.91,52137.762,35155.555,35874.141,36607.309,37350.797,38106.367,38873.074,39662.465,40493.48,41387.234,42342.691,43329.707,44275.504,45228.789,46185.684,47146.043,48104.672,49061.359,50010.738,50969.785,51947.918
319,El Puente,13272.163,13589.395,13950,14513.767,15258.414,15858.069,16372.953,17118.057,17868.711,18254.377,17750.293,19704.297,19686.342,20785.748,21084.033,22159.107,23032.723,24105.113,25116.486,26130.557,13175.917,13650.392,14142.977,14654.806,15185.041,15731.07,16290.674,16862.592,17446.268,18043.744,18661.859,19310.539,19991.068,20708.928,21466.951,22269.047,23115.371,24004.684,24934.395,25902.359,13181.824,13651.862,14138.891,14643.643,15166.327,15706.785,16265.044,16841.41,17436.52,18051.746,18689.75,19354.014,20045.859,20767.607,21520.84,22307.264,23127.52,23981.756,24869.799,25791.561,13164.148,13611.835,14093.146,14625.834,15205.416,15807.015,16410.693,17002.174,17558.92,18075.641,18599.229,19212.65,19861.467,20566.57,21321.578,22156.498,23064.547,24037.971,25061.652,26129.152
320,Comarapa,15587.042,15739.489,15936.773,16084.359,16046.016,16214.506,16332.387,16508.029,16629.977,16663.332,16772.947,16979.297,17134.369,17429.865,17619.941,17642.242,17736.828,17909.398,18051.08,18206.51,15625.882,15745.509,15865.674,15985.886,16106.395,16228.462,16352.765,16479.842,16610.061,16744.088,16882.803,17026.27,17173.494,17322.936,17472.574,17621.441,17770.016,17919.006,18068.799,18219.721,15611.448,15733.815,15857.066,15981.191,16106.318,16232.874,16361.157,16491.414,16623.816,16758.594,16895.994,17036.031,17178.426,17322.721,17468.311,17614.889,17762.494,17911.232,18061.166,18212.338,15617.748,15753.965,15886.355,16007.427,16117.627,16229.871,16345.842,16464.73,16583.566,16706.285,16844.461,17003.098,17175.738,17351.77,17513.447,17655,17787.854,17921.725,18058.324,18197.424
321,Bermejo,33469.48,33700.547,34151.234,34078.375,33846.492,34309.844,34452.406,34892.313,35004.508,34544.477,34611.969,34650.602,34867.813,35157.184,35241.277,35444.68,35469.047,35574.004,35714.867,35959.031,33631.574,33766.039,33899.426,34029.375,34156.082,34280.215,34399.293,34511.145,34614.113,34710.277,34805.742,34904.934,35010.379,35122.145,35238.766,35359.18,35482.309,35607.902,35735.645,35864.734,33666.488,33785.527,33904.531,34022.691,34139.961,34256.391,34371.223,34483.871,34593.953,34702.133,34810.059,34918.98,35029.75,35142.48,35256.883,35372.773,35489.82,35607.969,35727.023,35846.746,33547.23,33728.707,33898.551,34039.438,34174.293,34332.824,34491.961,34624.648,34696.973,34717.793,34745.219,34809.793,34920.848,35062.34,35209.406,35352.133,35485.625,35619.688,35761.793,35911.93
322,Villa Charcas,8352.4824,8472.4746,8655.2188,8832.3926,9024.3008,9346.1738,9564.8359,9935.0508,10196.333,10488.73,10536.246,10725.189,10975.453,11317.211,11451.682,11782.181,12010.984,12310.176,12563.824,12837.078,8281.2207,8484.5361,8693.5967,8909.2109,9131.8535,9361.2207,9595.8545,9833.9395,10073.157,10312.045,10550.257,10789.32,11030.729,11275.463,11524.033,11777.388,12035.829,12299.742,12569.227,12844.542,8299.999,8501.3994,8707.8193,8919.4639,9136.3838,9358.418,9585.0801,9815.7813,10049.84,10286.792,10526.528,10769.449,11016.032,11266.639,11521.616,11781.42,12046.394,12316.88,12593.188,12875.596,8307.9893,8480.3535,8663.6934,8864.8262,9089.7832,9339.7832,9605.1016,9875.9316,10134.479,10371.102,10585.754,10798.204,11021.633,11258.143,11502.239,11757.815,12020.596,12289.976,12563.69,12842.607
323,Puerto Acosta,14016.329,13821.846,13670.26,13503.521,13358.268,13198.577,12984.781,12809.988,12643.629,12451.113,12341.848,12237.199,12027.38,11915.065,11702.235,11485.059,11399.669,11213.335,11066.19,10921.992,14022.28,13846.695,13673.271,13501.644,13331.497,13162.529,12994.698,12828.334,12663.642,12500.657,12339.194,12178.598,12018.28,11858.264,11698.625,11540.024,11383.097,11227.949,11074.778,10923.688,14033.772,13855.004,13678.474,13504.013,13331.484,13160.722,12991.638,12824.236,12658.521,12494.437,12331.925,12170.796,12010.913,11852.282,11694.988,11539.221,11385.214,11233.025,11082.767,10934.485,14010.276,13839.989,13672.723,13506.499,13339.09,13167.878,12993.396,12820.91,12654.104,12494.746,12342.879,12191.741,12034.704,11872.577,11705.02,11538.308,11377.931,11220.788,11067.324,10916.793
324,Escoma,7175.5054,7174.8311,7171.1514,7165.4907,7138.7109,7161.6138,7196.5718,7187.7754,7156.0029,7187.4155,7195.2368,7070.4346,7111.6528,7112.0063,7106.7148,7151.4111,7113.5566,7113.5625,7111.314,7100.9883,7176.0938,7174.4995,7172.9053,7171.2979,7169.6636,7167.9272,7165.6924,7162.5083,7158.2402,7152.9995,7146.8696,7140.2817,7134.1489,7128.6807,7123.8555,7119.4883,7115.2261,7111.0337,7106.8506,7102.6563,7180.5845,7177.6748,7174.7524,7171.7905,7168.7749,7165.6582,7162.3101,7158.6157,7154.521,7150.0532,7145.2544,7140.2476,7135.2783,7130.4214,7125.6899,7121.064,7116.4473,7111.854,7107.2573,7102.6631,7174.2119,7170.9355,7167.8726,7165.8423,7166.2046,7170.2583,7174.8965,7175.6079,7171.3662,7163.082,7149.228,7132.1626,7121.5259,7117.0244,7116.7866,7118.1577,7116.8613,7113.9434,7109.9014,7105.1904
325,CharaÃ±a,2872.9438,2918.395,2953.7437,3001.302,3037.937,3084.8687,3137.6448,3184.7332,3229.0442,3255.1604,3317.4395,3361.3638,3408.3452,3448.6213,3505.3401,3549.4629,3613.5811,3660.1201,3711.521,3755.3779,2874.0874,2915.5359,2957.571,3000.2148,3043.4622,3087.3032,3131.6804,3176.5044,3221.7427,3267.4446,3313.7378,3360.6294,3408.168,3456.4089,3505.4097,3555.1523,3605.625,3656.7444,3708.5073,3760.9492,2874.929,2916.145,2957.9448,3000.3408,3043.3286,3086.9087,3131.071,3175.7896,3221.0608,3266.9055,3313.3555,3360.4307,3408.1421,3456.521,3505.5867,3555.3523,3605.821,3656.9817,3708.8469,3761.4299,2873.6379,2914.9229,2956.6882,2999.3911,3043.0298,3087.9216,3133.5596,3178.8984,3223.51,3267.9028,3313.5229,3359.7993,3406.7676,3454.7249,3504.2498,3554.9387,3606.5466,3657.9094,3708.96,3759.988
326,Achacachi,46172.484,46219.258,45850.695,46143.828,46152.805,46212.945,45968.094,46476.18,46670.273,46890.047,46649.406,46127.656,46143.297,45732.602,45283.219,45484.484,45658.375,45558.527,45608.227,45613.348,46116.055,46147.203,46178.988,46212.602,46246.063,46276.727,46300.875,46314.254,46309.266,46279.859,46223.664,46144.516,46050.305,45948.84,45848.73,45756.391,45672.512,45595.043,45521.836,45450.348,46238.832,46242.051,46245.094,46247.742,46248.754,46246.727,46239.934,46226.531,46204.051,46170.707,46125.773,46070.426,46007.023,45938.191,45866.75,45795.066,45724.023,45653.695,45584.09,45514.801,46121.066,46095.738,46078.641,46097.719,46144.387,46217.449,46317.125,46443.008,46538.246,46550.984,46450.715,46261.414,46038.934,45816.91,45644.902,45558.445,45535.207,45541.332,45562.75,45588.219
327,Taraco,5646.3086,5700.8364,5742.1865,5786.6885,5836.8838,5899.9023,5970.793,6018.6177,6060.7031,6123.0654,6185.002,6277.8203,6352.8105,6407.5845,6439.0718,6524.2056,6584.0337,6642.8086,6701.9502,6771.0752,5637.3579,5689.2827,5741.7783,5795.0571,5849.3545,5904.8135,5961.4756,6019.3066,6078.394,6138.7993,6200.4199,6262.9756,6326.0293,6389.2734,6452.6572,6516.3096,6580.2446,6644.5283,6709.3052,6774.6685,5632.5107,5686.2231,5740.4863,5795.3721,5850.9722,5907.3481,5964.5347,6022.5508,6081.4268,6141.1768,6201.7798,6263.1548,6325.1787,6387.7563,6450.8667,6514.5264,6578.7451,6643.5269,6708.9087,6774.9272,5646.3057,5694.2603,5742.6162,5792.46,5844.8267,5899.8545,5956.395,6013.2646,6071.5752,6133.3452,6198.9238,6266.9727,6333.8228,6397.4316,6458.7461,6520.4375,6582.0522,6643.7422,6705.9854,6769.1211
328,La (Marka) San AndrÃ©s de Mach,7358.4033,7374.3018,7417.334,7492.5269,7475.3174,7433.2012,7516.5796,7611.6685,7581.604,7575.7305,7718.7012,7690.3115,7783.2358,7867.3857,7860.5186,7860.3057,7942.8223,8023.2891,8166.3691,8218.877,7350.6709,7379.272,7408.0615,7437.0703,7466.4199,7496.7939,7528.9712,7563.1182,7599.2539,7637.8994,7679.4146,7723.5415,7770.3892,7819.7729,7871.5947,7926.269,7984.0942,8044.7036,8107.312,8170.8828,7331.2646,7364.3677,7397.6836,7431.3062,7465.395,7500.248,7536.1904,7573.4106,7612.0122,7652.2334,7694.2153,7737.9326,7783.3979,7830.519,7879.2026,7929.4292,7981.1479,8034.1235,8088.0288,8142.4824,7358.4917,7388.1372,7417.8813,7445.4868,7468.585,7492.3267,7523.0283,7557.5234,7591.5684,7629.5347,7674.2969,7720.0361,7767.981,7814.584,7858.6406,7907.4692,7968.8726,8043.231,8126.7266,8212.1621
329,Tacobamba,13998.033,13812.063,13756.602,13718.344,13672.695,13592.927,13499.018,13289.339,13231.026,13136.648,13148.424,13208.288,13205.787,13156.619,12946.036,12850.814,12940.568,12762.936,12740.899,12692.947,13939.481,13857.343,13776.28,13696.384,13617.573,13539.979,13464.303,13391.693,13323.668,13260.691,13202.28,13146.734,13091.884,13036.144,12979.13,12921.639,12864.12,12806.308,12748.706,12691.389,13915.865,13840.808,13766.352,13692.635,13619.756,13547.858,13477.239,13408.294,13341.443,13276.839,13214.336,13153.444,13093.507,13034.055,12974.848,12916.008,12857.546,12799.323,12741.413,12683.79,13956.561,13868.396,13787.32,13710.812,13631.502,13543.439,13447.287,13351.512,13272.496,13216.39,13182.767,13158.513,13125.237,13072.608,13003.265,12933.129,12868.685,12803.242,12741.56,12681.927
330,Challapata,24297.033,24547.344,25012.949,25360.037,25654.301,25959.555,26371.678,26763.881,26966.461,27163.996,27544.957,27901.164,28370.813,28792.809,29216.344,29586.289,29961.246,30316.262,30746.623,31185.195,24322.598,24643.477,24968.303,25295.891,25625.404,25956.688,26289.795,26624.842,26962.797,27306.107,27657.377,28017.842,28387.713,28765.951,29151.316,29542.742,29939.77,30342.391,30750.779,31164.873,24324.477,24641.455,24962.518,25287.375,25615.877,25948.074,26284.055,26624.004,26968.326,27317.75,27673.129,28034.867,28403.094,28777.641,29158.184,29544.434,29936.258,30333.566,30736.383,31144.639,24281.299,24624.588,24975.328,25323.576,25665.025,26001.209,26331.875,26650.018,26954.852,27264.188,27598.516,27962.986,28354.137,28758.244,29163.467,29563.092,29958.563,30355.357,30759.637,31171.5
331,UncÃ­a,14606.68,14994.772,15240.404,15379.768,15513.696,16000.617,16212.346,16318.412,17244.146,17529.953,17797.346,17900.445,18200.908,18468.297,18779.066,19219.988,19324.617,19778.598,20118.936,20341.395,14618.778,14886.905,15159.835,15438.622,15725.25,16021.218,16325.932,16638.52,16956.865,17275.273,17590.613,17902.182,18211.33,18519.527,18828.289,19138.641,19451.232,19767.57,20087.943,20412.807,14632.838,14902.076,15176.195,15455.445,15740.299,16030.984,16327.224,16628.574,16934.289,17242.766,17553.025,17864.797,18178.412,18494.342,18813.123,19135.264,19461.252,19791.791,20127.293,20468.168,14663.851,14911.33,15153.489,15394.104,15651.43,15942.693,16263.399,16618.443,17004.59,17367.697,17688.555,17973.672,18248.326,18527.354,18818.723,19121.109,19426.594,19742.965,20061.656,20379.408
332,Ravelo,22575.145,22581.744,22555.975,22471.582,22549.051,22568.193,22576.627,22550.99,22509.256,22621.832,22559.666,22556.32,22483.389,22575.92,22438.66,22544.68,22515.555,22553.574,22583.971,22617.813,22561.328,22558.164,22555.131,22552.615,22551.002,22549.84,22548.701,22547.303,22545.648,22543.82,22541.498,22539.111,22537.35,22537.006,22538.359,22542.078,22547.84,22555.324,22563.91,22572.949,22557.326,22555.412,22553.539,22551.818,22550.357,22549.109,22547.947,22546.83,22545.82,22544.938,22544.143,22543.584,22543.412,22543.863,22544.98,22546.938,22549.604,22552.83,22556.422,22560.145,22572.131,22559.82,22547.992,22540.66,22543.047,22549.346,22554.723,22557.348,22558.854,22559.887,22553.174,22541.305,22527.916,22519.045,22513.568,22519.496,22532.771,22553.432,22578.74,22605.953
333,Mizque,26288.361,26320.457,26309.939,26295.15,26353.496,26343.68,26412.648,26413.738,26388.596,26416.902,26470.586,26493.613,26505.908,26555.596,26616.809,26627.977,26639.805,26689.553,26658.988,26682.637,26278.064,26294.184,26310.389,26327.104,26344.66,26363.082,26382.523,26402.938,26424.551,26447.695,26472.373,26498.289,26525.064,26552.348,26579.557,26606.109,26631.877,26656.855,26681.195,26705.328,26267.441,26286.912,26306.449,26326.201,26346.293,26366.805,26387.834,26409.385,26431.557,26454.43,26478.055,26502.307,26527.037,26552.145,26577.428,26602.686,26627.84,26652.863,26677.785,26702.654,26291.074,26301.908,26312.295,26324.795,26341.545,26359.965,26379.404,26396.568,26413.465,26434.936,26461.748,26491.846,26524.584,26559.539,26593.375,26622.023,26645.24,26663.617,26676.996,26689.338
334,Pasorapa,4741.7109,4904.397,5079.707,5260.7959,5401.3604,5582.5469,5771.5962,5962.814,6176.167,6382.6709,6635.4956,6787.71,7025.2051,7303.3096,7567.4302,7719.2002,7985.2656,8229.6631,8509.7002,8763.6094,4747.6387,4906.5356,5070.6885,5240.1831,5415.1885,5596.1021,5783.2144,5976.6802,6176.541,6382.6597,6594.8701,6812.96,7037.0942,7267.188,7503.002,7744.6289,7992.8477,8248.2588,8511.4424,8782.8301,4751.1621,4909.5083,5073.1069,5242.0923,5416.6138,5596.876,5783.0493,5975.2783,6173.6616,6378.2725,6589.1743,6806.4268,7030.2188,7260.6694,7497.9019,7742.1475,7993.8232,8253.3262,8521.0664,8797.4082,4746.6831,4907.2285,5072.3521,5240.7876,5412.354,5590.2402,5776.1812,5970.8066,6174.0029,6384.2544,6600.1616,6819.8442,7047.1748,7281.0483,7516.4307,7751.3975,7992.4741,8241.5596,8499.5186,8765.2754
335,Cotagaita,23480.088,24174.783,24905.938,25530.428,25976.09,26703.098,27436.766,28060.832,28777.836,29508.355,30178.475,30795.941,31651.578,32476.98,33175.133,34163.328,34884.828,35771.691,36667.723,37572.281,23593.23,24190.693,24802.105,25426.35,26063.324,26713.887,27378.129,28056.023,28748.07,29454.914,30177.525,30917.48,31676.576,32455.361,33254.277,34073.867,34913.953,35775.164,36657.934,37562.555,23612.16,24201.725,24805.629,25423.828,26056.465,26703.928,27366.434,28044.227,28737.654,29447.189,30173.381,30917.008,31678.871,32459.479,33259.383,34079.129,34919.051,35779.734,36661.672,37565.383,23541.717,24175.08,24815.094,25450.611,26084.76,26734.326,27399.6,28075.588,28763.018,29460.195,30167.742,30894.432,31651.662,32435.342,33240.863,34070.195,34914.254,35778.711,36664.855,37572.871
336,Camargo,14565.549,14699.209,14821.352,15097.501,15217.116,15387.636,15514.006,15654.684,15805.225,16010.972,16170.151,16266.711,16420.85,16619.297,16807.973,16947.254,17155.027,17284.578,17451.383,17620.111,14570.759,14724.852,14880.518,15037.471,15194.775,15352.086,15509.279,15666.588,15824.27,15982.532,16141.362,16301.008,16462.092,16624.848,16789.115,16954.699,17121.541,17289.547,17458.916,17629.863,14582.366,14732.605,14884.35,15037.485,15191.732,15346.962,15503.068,15660.09,15818.068,15977.046,16137.021,16298.102,16460.443,16624.166,16789.291,16955.783,17123.729,17293.125,17464.078,17636.689,14551.997,14712.359,14876.715,15045.217,15208.998,15367.305,15520.701,15673.118,15827.515,15984.011,16139.053,16293.361,16452.738,16618.871,16788.314,16957.529,17126.064,17291.738,17457.068,17623.441
337,VillazÃ³n,38088.926,38479.543,39431.391,39959.406,40932.281,41731.281,43030.605,43217.203,43589.5,44538.418,45351.293,46215.633,47120.238,47864.281,48867.887,49876.504,50735.902,51944.367,52912.383,53974.418,38002.828,38700.258,39411.422,40135.16,40870.473,41614.492,42364.746,43119.723,43884.766,44666.531,45469.117,46295.574,47147.844,48027.25,48934.914,49870.191,50831.73,51818.184,52826.953,53856.543,37999.387,38692.102,39397.668,40116.027,40847.168,41590.648,42346.285,43114.09,43895.941,44694.059,45510.027,46345.184,47200.344,48076.285,48973.43,49891.645,50830.617,51789.875,52768.598,53766.328,37956.43,38653.484,39385.309,40146.797,40940.027,41736.031,42502.215,43202.91,43887.234,44609.953,45380.184,46195.813,47049.789,47937.652,48866.5,49831.492,50827.805,51857.586,52907.676,53978.41
