asdf_id,population_2020,urbano_2012,sdg1_1_eepr,sdg1_1_ubn,sdg1_2_mpi,sdg1_4_abs,sdg2_2_cmc,sdg2_2_oww,sdg2_4_pual,sdg2_4_td,sdg3_1_idca,sdg3_2_imr,sdg3_2_mrc,sdg3_3_cdir,sdg3_3_di,sdg3_3_imr,sdg3_3_ti,sdg3_3_hivi,sdg3_7_afr,sdg4_1_ssdrm,sdg4_1_ssdrf,sdg4_4_phe,sdg4_6_lr,sdg4_c_qti,sdg4_c_qts,sdg5_1_gpsd,sdg5_1_gpyp,sdg5_1_gpmpi,sdg5_5_gpop,sdg6_1_dwc,sdg6_2_sc,sdg6_3_wwt,sdg7_1_ec,sdg7_1_rec,sdg7_1_cce,sdg7_3_co2epc,sdg8_4_rem,sdg8_5_oprm,sdg8_5_ofrm,sdg8_6_mlm,sdg8_6_wlm,sdg8_10_dbb,sdg8_11_idi,sdg9_1_routes,sdg9_5_cd,sdg9_5_eutf,sdg9_c_mnc,sdg9_c_drb,sdg10_2_gcye,sdg10_2_iec,sdg10_2_nssp,sdg11_1_hocr,sdg11_1_hno,sdg11_2_samt,sdg13_1_ccvi,sdg13_2_tco2e,sdg13_2_dra,sdg15_1_pa,sdg15_5_blr,sdg16_1_rhr,sdg16_6_pbec,sdg16_9_cr,sdg17_1_pmtax,sdg17_5_pipc
230,9158,0.0,82.699997,69.5,0.107,34.700001,14.0,22.799999,0.89999998,3.9000001,20.799999,34.400002,45.900002,0.0,0.0,0.0,0.0,0.0,69.699997,2.8,3.9000001,18.700001,86.900002,100.0,63.799999,0.80000001,0.89999998,0.69999999,0.80000001,89.5,50.299999,0.0,75.699997,53,22.0,0.1,24.799999,73.800003,59.200001,11.8,19.4,11.1,0.2,0,5.9000001,,39.0,1.5,0.36000001,33.0,17.700001,9.0,57.099998,0.0,2.0,0.1,0.0,0.0,0.0,0.0,80.300003,96.099998,0.30000001,494
231,8502,0.0,81.0,83.199997,0.142,12.6,23.1,21.700001,0.80000001,3.9000001,15.7,44.400002,58.5,0.0,0.0,0.0,11.9,29.799999,30.1,1.6,4.4000001,3.9000001,84.699997,66.699997,66.699997,0.5,0.69999999,0.60000002,0.80000001,69.0,35.5,0.0,81.199997,44,45.400002,0.1,18.5,72.0,59.0,15.3,21.6,11.8,0.0,0,5.0,29.200001,46.599998,2.5999999,0.43000001,35.0,28.299999,15.7,71.800003,0.0,1.8,0.1,0.0,0.0,0.0,0.0,37.599998,93.199997,0.0,303
232,9280,0.0,,81.5,0.241,4.8000002,49.200001,11.3,0.69999999,0.80000001,25.0,52.099998,69.599998,0.0,0.0,0.0,56.400002,0.0,102.4,3.5,5.1999998,4.9000001,82.900002,80.0,65.0,0.89999998,0.80000001,1.0,0.5,71.5,8.3999996,0.0,73.199997,12,39.200001,0.1,,70.900002,33.5,13.2,43.5,0.0,0.1,1,1.1,,26.1,1.6,0.5,,51.799999,30.700001,93.699997,0.0,2.0,0.1,0.0,0.0,0.0,0.0,69.300003,89.599998,0.0,500
233,2368,0.0,,75.800003,0.37099999,7.5,25.700001,17.200001,328.0,4.3000002,72.699997,19.5,26.0,0.0,4.3000002,0.0,129.3,0.0,150.0,13.0,7.0,10.6,92.300003,0.0,90.0,2.0,1.0,1.0,0.40000001,45.599998,72.099998,0.0,51.799999,43,20.6,0.0,,83.400002,35.5,11.0,46.700001,0.0,0.0,1,1.1,0.0,2.8,7.8000002,0.38,,7.9000001,41.0,29.9,0.0,1.9,187.60001,0.43000001,0.0,0.37900001,14.4,57.700001,83.900002,0.0,1885
234,6149,0.0,47.799999,79.599998,0.31099999,13.6,25.700001,17.200001,446.10001,14.9,64.300003,26.5,33.799999,0.0,8.1999998,4.1999998,49.200001,0.0,156.7,9.1999998,6.8000002,7.0,96.699997,0.0,44.400002,1.5,1.0,0.89999998,0.40000001,55.599998,83.300003,0.0,59.599998,85,21.0,0.1,3.5,76.199997,33.0,9.5,46.400002,0.0,0.40000001,1,0.80000001,0.0,13.9,2.8,0.38,147.0,2.4000001,42.700001,20.6,0.0,2.0,97.099998,0.1,46.200001,0.092,0.0,90.699997,86.800003,0.0,1403
235,12123,0.0,78.5,81.599998,0.255,25.9,38.5,13.6,17.299999,1.6,48.0,24.799999,31.1,0.0,1.7,0.0,151.2,0.0,73.800003,5.6999998,2.5,7.5,95.199997,75.0,65.199997,2.5999999,0.89999998,1.1,0.89999998,45.900002,40.400002,0.0,47.599998,55,27.6,0.1,14.6,81.5,69.5,8.0,14.1,0.0,0.89999998,1,3.0999999,,29.1,2.0,0.34999999,58.0,6.1999998,28.0,59.900002,4.6999998,1.0,14.1,1.09,0.0,0.66000003,0.0,63.200001,91.0,0.40000001,546
236,53622,26.4,69.400002,75.099998,0.15800001,38.5,23.1,21.700001,10.0,0.60000002,47.099998,24.799999,31.200001,0.0,120.8,0.0,282.70001,66.900002,62.400002,4.9000001,3.4000001,8.6999998,95.5,100.0,54.200001,1.6,0.80000001,1.0,0.89999998,69.699997,61.299999,123.8,61.0,92,31.9,1.0,19.0,76.800003,69.699997,13.0,13.1,17.0,4.5,2,3.5999999,15.5,42.299999,2.2,0.34999999,75.0,7.0999999,28.799999,39.599998,17.799999,1.0,7.9000001,0.88999999,0.0,0.528,2.5,81.400002,88.599998,2.0999999,618
237,8276,0.0,74.699997,72.800003,0.14,22.6,23.1,21.700001,3.0,10.1,19.799999,31.799999,44.099998,0.0,0.0,0.0,0.0,0.0,39.0,2.2,2.0999999,10.0,87.0,0.0,65.5,1.2,0.80000001,0.69999999,0.89999998,64.400002,55.799999,0.0,78.800003,75,48.599998,0.2,24.6,75.900002,68.5,10.0,14.8,24.299999,0.2,2,4.9000001,,46.099998,3.0999999,0.38999999,39.0,20.700001,10.5,50.200001,0.0,1.0,0.2,0.0,0.0,0.0,0.0,67.900002,96.099998,0.40000001,1091
238,7370,0.0,88.199997,93.400002,0.21799999,3.7,18.1,23.4,4.1999998,0.40000001,17.200001,58.799999,79.0,0.0,0.0,0.0,0.0,0.0,32.700001,8.6000004,3.4000001,3.0,83.800003,75.0,35.599998,3.4000001,0.69999999,0.80000001,0.80000001,82.599998,8.1999998,0.0,54.400002,23,15.6,0.1,15.9,81.900002,69.300003,8.3999996,19.799999,0.0,0.1,0,1.7,8.8000002,24.0,1.6,0.52999997,25.0,43.200001,18.6,94.0,0.0,2.0,0.1,0.0,0.0,0.0,0.0,76.900002,90.5,0.0,887
239,4475,0.0,70.099998,66.099998,0.090999998,29.5,14.0,22.799999,0.40000001,3.5,26.1,53.0,69.300003,0.0,0.0,0.0,0.0,0.0,26.5,3.7,3.0,10.7,88.099998,100.0,82.400002,1.5,0.80000001,0.69999999,0.89999998,90.0,39.5,0.0,75.900002,94,50.5,0.2,17.5,65.699997,58.099998,28.9,23.1,43.200001,0.1,1,4.9000001,,43.5,1.3,0.37,30.0,16.299999,13.3,65.199997,0.0,0.0,0.2,0.0,0.0,0.0,0.0,39.5,95.300003,0.0,203
240,5262,0.0,86.5,95.0,0.221,13.4,38.5,13.6,6.8000002,0.60000002,8.8999996,54.400002,72.400002,0.0,0.0,0.0,0.0,0.0,34.400002,4.8000002,4.0999999,2.5,81.400002,66.699997,68.5,1.4,0.60000002,0.69999999,1.0,63.900002,25.0,0.0,71.099998,33,14.6,0.1,16.9,76.0,72.300003,8.5,15.9,0.0,0.1,1,5.3000002,,22.299999,1.1,0.49000001,25.0,36.900002,13.4,79.0,0.0,2.0,0.1,0.0,0.0,0.0,0.0,87.400002,88.5,0.0,1169
241,10457,33.099998,,67.300003,0.186,44.400002,24.299999,27.1,61.200001,56.200001,59.799999,23.0,28.1,49.299999,2.9000001,0.0,58.5,24.6,81.300003,5.9000001,1.9,15.6,89.099998,20.0,70.0,3.4000001,0.89999998,1.4,0.5,86.699997,47.799999,79.5,57.799999,18,39.299999,0.5,,70.300003,36.799999,11.7,30.4,9.6999998,0.2,1,3.0999999,0.0,35.299999,1.7,0.47,48.0,8.8000002,35.299999,46.599998,0.0,1.0,11.4,0.14,39.900002,0.162,3.3,74.599998,87.800003,0.30000001,357
242,16482,13.0,63.5,76.400002,0.14399999,31.6,23.1,21.700001,6.5999999,14.8,22.5,38.299999,48.799999,0.0,0.0,0.0,5.9000001,0.0,39.0,5.0,4.9000001,7.0999999,89.400002,100.0,64.300003,1.1,0.80000001,0.69999999,0.89999998,61.099998,58.799999,0.0,79.599998,95,48.400002,0.69999999,17.0,68.5,59.599998,11.3,17.9,35.799999,0.60000002,1,6.4000001,23.1,50.700001,1.9,0.38,44.0,19.299999,15.4,51.400002,13.9,1.0,0.69999999,0.0,0.89999998,0.0,0.0,69.099998,94.599998,0.80000001,293
243,11067,31.9,53.599998,71.0,0.248,34.099998,40.599998,16.9,24.299999,80.400002,63.700001,21.799999,27.799999,1.3,0.0,0.1,9.1999998,69.300003,92.599998,6.3000002,2.5,12.3,86.900002,100.0,70.199997,2.0999999,1.0,1.5,0.60000002,69.800003,37.900002,0.0,48.5,91,35.799999,1.1,11.2,76.599998,48.299999,10.2,23.6,54.799999,0.40000001,1,2.7,0.0,39.5,4.1999998,0.47999999,76.0,3.9000001,24.200001,61.400002,0.0,1.3,9.3999996,0.28,35.900002,0.16500001,0.0,85.699997,86.5,1.2,615
244,8421,0.0,53.299999,76.5,0.273,26.9,40.599998,16.9,11.3,16.4,42.299999,25.299999,30.799999,4.1999998,0.0,0.69999999,0.0,89.699997,54.900002,8.5,3.8,9.3000002,85.0,100.0,80.400002,2.5999999,0.80000001,1.1,0.60000002,50.900002,36.400002,0.0,55.700001,64,36.599998,0.1,14.8,67.5,41.700001,8.8000002,24.1,0.0,0.1,0,3.2,0.0,41.799999,1.7,0.50999999,53.0,21.200001,27.700001,63.799999,0.0,2.0,0.1,0.039999999,0.60000002,0.001,0.0,79.099998,90.400002,0.2,941
245,1887,0.0,,66.5,0.177,29.299999,12.5,31.200001,42.599998,1.6,56.599998,19.299999,22.6,7.9000001,0.0,0.0,0.0,0.0,74.099998,4.5,7.0999999,15.3,94.099998,73.699997,55.799999,1.5,1.1,1.3,0.69999999,78.099998,31.9,0.0,59.299999,52,29.4,0.1,,76.900002,56.400002,8.3000002,22.6,0.0,0.0,1,0.80000001,0.0,34.799999,3.4000001,0.40000001,,2.8,30.799999,69.800003,0.0,1.6,10.7,0.66000003,99.599998,0.082000002,0.0,50.5,89.300003,0.2,1019
246,11711,29.5,56.5,67.099998,0.199,41.0,24.299999,27.1,6.6999998,6.0999999,49.799999,20.9,26.700001,0.40000001,0.0,0.0,34.5,21.6,55.900002,2.2,1.6,16.4,85.0,62.5,59.400002,1.6,0.89999998,1.3,0.60000002,83.199997,54.0,0.0,61.0,98,35.099998,0.1,14.3,69.699997,40.900002,9.1999998,23.1,42.900002,0.69999999,1,4.0,0.0,45.599998,1.6,0.50999999,69.0,9.1000004,22.1,53.299999,0.0,1.6,4.0,0.22,20.4,0.082000002,0.0,69.599998,90.199997,1.2,308
247,7735,0.0,51.799999,68.800003,0.19599999,35.400002,24.299999,27.1,202.89999,14.3,64.0,12.4,13.6,21.5,5.1999998,0.0,25.9,65.0,93.599998,2.9000001,1.7,14.0,95.0,25.0,69.0,1.8,0.89999998,1.2,0.5,56.0,69.800003,0.0,60.0,84,32.0,0.1,9.6999998,72.900002,39.700001,15.7,29.700001,0.0,0.30000001,3,3.0999999,0.0,46.0,3.5999999,0.38999999,99.0,3.8,32.200001,32.200001,0.0,2.0999999,24.9,0.11,0.30000001,0.13,0.0,58.400002,92.099998,0.40000001,313
248,6154,66.900002,36.0,61.0,0.169,56.599998,12.5,31.200001,414.89999,14.8,77.5,10.9,11.6,1.2,0.0,0.0,68.099998,43.599998,69.800003,4.0999999,2.7,15.9,96.0,33.299999,66.400002,1.6,1.0,1.3,0.5,81.199997,41.700001,79.5,60.299999,155,53.200001,0.1,2.8,61.700001,32.400002,24.1,32.799999,33.5,0.2,4,0.0,0.0,46.900002,2.9000001,0.36000001,123.0,3.0,39.0,22.6,0.0,1.1,0.40000001,0.1,0.60000002,0.079999998,0.0,63.099998,79.5,0.80000001,1255
249,5358,49.0,54.200001,58.5,0.16500001,54.700001,12.5,31.200001,62.0,26.0,62.900002,15.6,16.9,11.6,0.0,0.0,18.6,46.5,66.099998,8.3999996,5.4000001,17.9,93.400002,30.4,44.200001,1.5,0.89999998,1.7,0.5,89.699997,25.4,0.0,62.200001,91,47.700001,0.1,3.8,63.299999,34.0,21.1,28.1,0.0,0.2,2,0.0,0.0,44.799999,2.2,0.37,107.0,8.3000002,33.799999,31.799999,2.5999999,1.0,0.2,0.0099999998,50.900002,0.012,0.0,80.699997,83.400002,0.5,838
250,36485,85.300003,22.5,29.5,0.030999999,87.400002,7.5999999,32.799999,28.6,32.599998,86.199997,18.5,22.4,5.8000002,0.30000001,0.0,62.900002,75.599998,56.200001,5.1999998,3.5999999,29.200001,96.699997,17.6,57.0,1.5,1.0,1.0,0.69999999,97.5,66.300003,0.0,93.099998,339,87.699997,2.0,2.7,60.700001,40.200001,15.5,20.299999,32.799999,1.3,1,0.0,0.0,78.900002,3.7,0.28,133.0,4.4000001,27.1,9.6000004,95.5,0.1,2.2,0.050000001,22.9,0.043000001,3.7,92.599998,88.599998,9.5,97
251,20406,0.0,97.699997,96.699997,0.34,8.8999996,30.200001,14.7,8.6000004,1.8,22.299999,35.0,45.5,0.0,0.0,0.0,15.2,0.0,76.900002,7.5,7.5,3.7,89.900002,50.0,71.099998,1.3,0.69999999,0.89999998,0.69999999,34.400002,29.0,0.0,57.5,10,11.4,0.0,21.9,77.199997,54.5,11.7,28.700001,0.0,0.5,0,0.80000001,9.0,19.0,1.0,0.44,18.0,40.900002,28.4,72.5,60.099998,1.4,29.299999,0.18000001,61.099998,0.18000001,3.4000001,66.800003,76.400002,0.60000002,554
252,18472,59.0,35.099998,43.200001,0.097000003,62.599998,7.5999999,32.799999,38.599998,26.799999,69.800003,16.1,19.200001,1.6,0.0,0.0,21.6,40.700001,84.5,6.0,3.0,18.1,94.400002,57.099998,68.5,1.9,1.0,1.4,0.69999999,89.400002,74.199997,113.1,77.0,167,63.099998,1.4,7.9000001,77.300003,50.700001,8.1000004,20.9,32.400002,0.60000002,2,5.0,5.4000001,56.200001,3.0999999,0.37,65.0,4.0999999,21.299999,33.900002,34.200001,1.1,38.599998,0.91000003,86.400002,0.63800001,9.0,90.699997,89.900002,7.4000001,506
253,13644,0.0,46.299999,87.0,0.28,16.6,20.9,19.5,32.200001,43.200001,50.599998,22.1,26.4,0.0,0.0,0.0,44.5,0.0,114.6,3.9000001,4.6999998,10.1,93.900002,6.6999998,47.900002,0.89999998,0.89999998,1.1,0.40000001,59.599998,50.5,0.0,35.099998,61,16.5,0.1,3.3,64.699997,25.6,11.4,36.799999,0.0,0.2,4,3.2,0.0,23.700001,1.9,0.38999999,82.0,15.1,56.200001,46.900002,0.0,1.2,14.9,0.34,28.0,0.28999999,0.0,89.800003,82.800003,0.0,606
254,295476,91.400002,23.799999,26.9,0.046,79.5,14.8,28.5,,,83.0,19.799999,24.700001,1.1,0.0,0.0,57.299999,266.0,44.299999,4.4000001,2.5999999,39.599998,94.800003,96.199997,77.599998,1.7,0.89999998,1.1,0.69999999,95.699997,93.900002,60.900002,93.599998,332,89.5,1.3,4.9000001,61.400002,43.900002,10.6,16.4,41.299999,9.6000004,3,4.0999999,21.200001,80.300003,7.5,0.31999999,110.0,7.0,23.700001,17.9,281.70001,0.69999999,1.3,0.0,0.0,0.0,2.4000001,86.199997,94.199997,15.9,671
255,14088,23.5,85.900002,86.0,0.38299999,18.4,40.599998,16.9,21.6,0.5,33.299999,26.1,33.0,3.7,0.0,0.1,51.700001,37.599998,92.5,6.1999998,4.9000001,7.8000002,75.0,100.0,84.800003,1.9,0.89999998,1.1,0.5,71.599998,27.9,0.0,36.599998,22,19.0,0.0,12.3,72.5,39.0,12.1,37.5,0.0,0.1,0,1.4,0.0,21.299999,1.1,0.58999997,36.0,42.5,35.099998,78.900002,0.0,2.0,0.0,0.0,45.700001,0.0,0.0,70.800003,84.0,1.2,552
256,2400,0.0,52.900002,60.599998,0.22499999,38.700001,20.9,19.5,98.099998,9.8999996,67.099998,16.700001,17.5,0.0,0.0,0.0,0.0,0.0,77.800003,1.8,0.0,12.9,90.300003,40.0,56.099998,1.0,1.1,1.4,0.60000002,57.0,54.200001,0.0,66.5,62,36.5,0.1,12.6,81.099998,48.799999,7.5999999,25.799999,0.0,0.0,1,2.7,7.6999998,39.799999,2.4000001,0.41,56.0,2.0,32.0,59.099998,0.0,1.4,111.6,0.68000001,97.400002,0.493,0.0,68.599998,81.400002,0.2,761
257,2243,0.0,30.200001,45.099998,0.061000001,61.799999,7.5999999,32.799999,27.299999,41.700001,71.099998,18.700001,20.4,5.9000001,0.0,0.0,0.0,0.0,40.799999,3.4000001,0.0,12.5,96.0,50.0,82.099998,1.0,1.0,1.3,0.5,89.5,70.400002,0.0,86.300003,127,50.299999,0.1,6.3000002,83.5,43.200001,10.9,23.0,0.0,0.0,1,0.0,0.0,63.700001,3.0999999,0.28999999,25.0,1.2,21.799999,33.099998,0.0,2.0,2.9000001,0.56,0.0,0.149,0.0,77.900002,84.099998,0.5,1052
258,4092,0.0,66.400002,59.599998,0.118,52.599998,7.5999999,32.799999,23.799999,22.299999,75.0,21.700001,25.200001,1.7,0.0,0.0,53.5,0.0,37.299999,7.5,5.3000002,11.3,95.400002,40.0,53.0,1.7,1.1,1.0,0.60000002,82.900002,69.300003,0.0,80.300003,52,59.200001,0.1,11.9,78.5,49.099998,5.6999998,20.299999,0.0,0.0,0,2.0,12.5,55.200001,2.5,0.34999999,65.0,1.6,36.799999,38.099998,0.0,2.0,2.5,0.63,21.700001,0.25299999,0.0,34.799999,88.800003,0.0,360
259,31942,17.799999,32.0,71.0,0.134,64.199997,12.5,31.200001,91.099998,484.89999,70.5,18.200001,22.0,0.0,0.0,0.0,36.099998,33.599998,72.5,7.0,5.1999998,7.0,96.099998,13.0,54.5,1.6,0.89999998,1.2,0.5,91.0,60.900002,0.0,81.599998,117,61.900002,0.30000001,8.3000002,78.800003,41.299999,12.0,37.099998,9.6999998,1.0,2,2.2,11.4,41.400002,2.8,0.40000001,102.0,24.4,36.599998,23.299999,5.4000001,1.9,44.200001,2.04,21.5,1.0470001,3.3,83.800003,81.199997,4.5999999,560
260,54851,53.400002,13.7,43.0,0.046999998,75.400002,7.5999999,32.799999,24.0,102.3,83.400002,20.9,25.700001,0.0,0.0,0.0,116.1,126.9,87.800003,5.9000001,4.1999998,10.5,96.199997,37.0,57.400002,1.4,1.0,1.0,0.60000002,98.400002,47.200001,0.0,94.599998,377,82.400002,15.7,8.5,72.300003,41.099998,8.5,31.0,20.6,2.3,2,3.2,21.700001,76.800003,5.0999999,0.34,72.0,6.1999998,44.299999,21.299999,97.699997,1.9,15.7,5.5700002,0.0,0.26499999,5.1999998,86.800003,81.300003,31.799999,791
