asdf_id,worldpop_pop_count_1km_mosaic.2000.count,worldpop_pop_count_1km_mosaic.2000.sum,worldpop_pop_count_1km_mosaic.2001.count,worldpop_pop_count_1km_mosaic.2001.sum,worldpop_pop_count_1km_mosaic.2003.count,worldpop_pop_count_1km_mosaic.2003.sum,worldpop_pop_count_1km_mosaic.2002.count,worldpop_pop_count_1km_mosaic.2002.sum,worldpop_pop_count_1km_mosaic.2005.count,worldpop_pop_count_1km_mosaic.2005.sum,worldpop_pop_count_1km_mosaic.2004.count,worldpop_pop_count_1km_mosaic.2004.sum,worldpop_pop_count_1km_mosaic.2006.count,worldpop_pop_count_1km_mosaic.2006.sum,worldpop_pop_count_1km_mosaic.2008.count,worldpop_pop_count_1km_mosaic.2008.sum,worldpop_pop_count_1km_mosaic.2007.count,worldpop_pop_count_1km_mosaic.2007.sum,worldpop_pop_count_1km_mosaic.2009.count,worldpop_pop_count_1km_mosaic.2009.sum,worldpop_pop_count_1km_mosaic.2010.count,worldpop_pop_count_1km_mosaic.2010.sum,worldpop_pop_count_1km_mosaic.2011.count,worldpop_pop_count_1km_mosaic.2011.sum,worldpop_pop_count_1km_mosaic.2012.count,worldpop_pop_count_1km_mosaic.2012.sum,worldpop_pop_count_1km_mosaic.2013.count,worldpop_pop_count_1km_mosaic.2013.sum,worldpop_pop_count_1km_mosaic.2014.count,worldpop_pop_count_1km_mosaic.2014.sum,worldpop_pop_count_1km_mosaic.2015.count,worldpop_pop_count_1km_mosaic.2015.sum,worldpop_pop_count_1km_mosaic.2016.count,worldpop_pop_count_1km_mosaic.2016.sum,worldpop_pop_count_1km_mosaic.2017.count,worldpop_pop_count_1km_mosaic.2017.sum,worldpop_pop_count_1km_mosaic.2018.count,worldpop_pop_count_1km_mosaic.2018.sum,worldpop_pop_count_1km_mosaic.2019.count,worldpop_pop_count_1km_mosaic.2019.sum,worldpop_pop_count_1km_mosaic.2020.count,worldpop_pop_count_1km_mosaic.2020.sum,Level,gqid,id,shapeGroup,shapeID,shapeName,shapeType
218,29931.4570312,inf,28989.4570312,6681.8828125,28989.4570312,6623.88720703,28989.4570312,6651.31884766,28989.4570312,6586.51464844,28989.4570312,6595.88476562,28989.4570312,6554.36230469,28989.4570312,6510.27929688,28989.4570312,6531.6328125,28989.4570312,6486.21972656,28989.4570312,6458.71582031,28989.4570312,6435.94384766,28989.4570312,6474.7734375,28989.4570312,6447.2734375,28989.4570312,6455.84472656,28989.4570312,6416.67480469,28989.4570312,6384.58300781,28989.4570312,6348.47753906,28989.4570312,6329.48486328,28989.4570312,6307.42871094,28989.4570312,6283.96630859,ADM3,218,218,BOL,BOL-ADM3-33444609B10458910,Exaltación,ADM3
219,15325.2792969,1.36112938655e+38,15324.8398438,76168.7578125,15324.8398438,78420.0390625,15324.8398438,77430.7265625,15324.8398438,81690.9296875,15324.8398438,79791.171875,15324.8398438,82346.828125,15324.8398438,85036.59375,15324.8398438,83512.5234375,15324.8398438,86347.78125,15324.8398438,86957.109375,15324.8398438,89029.640625,15324.8398438,90579.21875,15324.8398438,91917.953125,15324.8398438,93323.734375,15324.8398438,94682.2734375,15324.8398438,96102.375,15324.8398438,97698.171875,15324.8398438,99223.828125,15324.8398438,100622.632812,15324.8398438,102123.195312,ADM3,219,219,BOL,BOL-ADM3-33444609B93314585,Riberalta,ADM3
220,1295.98999023,3481.52807617,1295.98999023,3761.80712891,1295.98999023,4293.45361328,1295.98999023,4020.52685547,1295.98999023,4945.79589844,1295.98999023,4597.12304688,1295.98999023,5291.1875,1295.98999023,6073.40429688,1295.98999023,5691.02148438,1295.98999023,6450.06982422,1295.98999023,6943.27148438,1295.98999023,7470.63037109,1295.98999023,8070.18847656,1295.98999023,8519.35742188,1295.98999023,9099.65039062,1295.98999023,9707.0859375,1295.98999023,10431.25,1295.98999023,11232.8203125,1295.98999023,12002.4052734,1295.98999023,12867.2109375,1295.98999023,13770.9648438,ADM3,220,220,BOL,BOL-ADM3-33444609B95419155,Porvenir,ADM3
221,6270.72949219,2974.44873047,6270.72949219,3106.04296875,6270.72949219,3338.62182617,6270.72949219,3214.17138672,6270.72949219,3667.453125,6270.72949219,3501.26220703,6270.72949219,3800.11962891,6270.72949219,4199.41796875,6270.72949219,3959.26196289,6270.72949219,4359.83740234,6270.72949219,4485.734375,6270.72949219,4607.46386719,6270.72949219,4795.32421875,6270.72949219,4888.12011719,6270.72949219,5144.08203125,6270.72949219,5323.68798828,6270.72949219,5615.06738281,6270.72949219,5923.05761719,6270.72949219,6151.29199219,6270.72949219,6396.61474609,6270.72949219,6687.046875,ADM3,221,221,BOL,BOL-ADM3-33444609B83803279,Bella Flor,ADM3
222,3176.47998047,1675.91345215,3176.47998047,1801.59008789,3176.47998047,2405.66650391,3176.47998047,1924.48388672,3176.47998047,2258.31420898,3176.47998047,2392.45092773,3176.47998047,2627.2578125,3176.47998047,2941.7578125,3176.47998047,2844.55932617,3176.47998047,2987.50976562,3176.47998047,3235.24047852,3176.47998047,3268.15576172,3176.47998047,3383.91943359,3176.47998047,3663.89526367,3176.47998047,3987.16894531,3176.47998047,4265.28173828,3176.47998047,4741.25683594,3176.47998047,5143.43701172,3176.47998047,5592.47412109,3176.47998047,6102.27539062,3176.47998047,6663.3828125,ADM3,222,222,BOL,BOL-ADM3-33444609B11509981,San Pedro,ADM3
223,6297.47998047,3765.68847656,6297.47998047,3930.2019043,6297.47998047,4256.51416016,6297.47998047,4054.61743164,6297.47998047,4622.31005859,6297.47998047,4428.61279297,6297.47998047,4786.44824219,6297.47998047,5182.22119141,6297.47998047,4969.06591797,6297.47998047,5426.4453125,6297.47998047,5629.45166016,6297.47998047,5903.69140625,6297.47998047,6191.09277344,6297.47998047,6411.97558594,6297.47998047,6669.82617188,6297.47998047,6972.18017578,6297.47998047,7250.7578125,6297.47998047,7554.63720703,6297.47998047,7873.89941406,6297.47998047,8203.42285156,6297.47998047,8546.7890625,ADM3,223,223,BOL,BOL-ADM3-33444609B55981723,Puerto Rico,ADM3
224,5271.29980469,2834.2097168,5271.29980469,2803.79174805,5271.29980469,3040.23413086,5271.29980469,3022.7746582,5271.29980469,3090.83569336,5271.29980469,3043.1550293,5271.29980469,3148.88208008,5271.29980469,3134.73608398,5271.29980469,3195.63598633,5271.29980469,3124.38891602,5271.29980469,3303.11499023,5271.29980469,3383.94750977,5271.29980469,3402.83789062,5271.29980469,3570.54296875,5271.29980469,3604.71704102,5271.29980469,3675.95581055,5271.29980469,3712.06347656,5271.29980469,3759.70825195,5271.29980469,3839.09960938,5271.29980469,3915.62744141,5271.29980469,3986.79931641,ADM3,224,224,BOL,BOL-ADM3-33444609B45825141,Santa Rosa,ADM3
225,6472.22998047,1125.52282715,6472.22998047,1159.48608398,6472.22998047,1236.01843262,6472.22998047,1212.58093262,6472.22998047,1432.0904541,6472.22998047,1350.41418457,6472.22998047,1522.80944824,6472.22998047,1680.25695801,6472.22998047,1601.54626465,6472.22998047,1770.47875977,6472.22998047,1816.49853516,6472.22998047,1927.94970703,6472.22998047,2035.0513916,6472.22998047,2144.41870117,6472.22998047,2277.33251953,6472.22998047,2386.84692383,6472.22998047,2572.24121094,6472.22998047,2678.30761719,6472.22998047,2865.40649414,6472.22998047,3043.33740234,6472.22998047,3186.75366211,ADM3,225,225,BOL,BOL-ADM3-33444609B53699713,Ingavi,ADM3
226,7783.34960938,inf,7772.00976562,40368.6289062,7772.00976562,40561.2578125,7772.00976562,40498.3085938,7772.00976562,40870.421875,7772.00976562,40721.7421875,7772.00976562,40963.8632812,7772.00976562,41267.9296875,7772.00976562,41101.2460938,7772.00976562,41399.0429688,7772.00976562,41461.1796875,7772.00976562,41688.4375,7772.00976562,41784.984375,7772.00976562,41855.2265625,7772.00976562,42001.4375,7772.00976562,42117.375,7772.00976562,42276.4882812,7772.00976562,42436.671875,7772.00976562,42571.1679688,7772.00976562,42699.5273438,7772.00976562,42831.953125,ADM3,226,226,BOL,BOL-ADM3-33444609B93580112,Guayaramerín,ADM3
227,3382.90014648,2.72225877311e+38,3381.87011719,1027.89819336,3381.87011719,1233.93054199,3381.87011719,1118.06469727,3381.87011719,1481.43017578,3381.87011719,1341.75134277,3381.87011719,1611.33703613,3381.87011719,1942.91809082,3381.87011719,1766.49743652,3381.87011719,2129.24755859,3381.87011719,2335.04638672,3381.87011719,2595.99169922,3381.87011719,2836.13867188,3381.87011719,3140.2265625,3381.87011719,3449.86083984,3381.87011719,3787.56298828,3381.87011719,4124.95458984,3381.87011719,4519.91845703,3381.87011719,4961.13720703,3381.87011719,5444.99609375,3381.87011719,5977.56445312,ADM3,227,227,BOL,BOL-ADM3-33444609B33507653,Villa Nueva,ADM3
228,7872.23925781,482.994750977,7872.23925781,542.608703613,7872.23925781,690.820556641,7872.23925781,616.162841797,7872.23925781,896.199035645,7872.23925781,792.792175293,7872.23925781,1024.1574707,7872.23925781,1319.83203125,7872.23925781,1165.28442383,7872.23925781,1496.86499023,7872.23925781,1710.51074219,7872.23925781,1933.24804688,7872.23925781,2192.87646484,7872.23925781,2506.06005859,7872.23925781,2856.27636719,7872.23925781,3246.18945312,7872.23925781,3694.640625,7872.23925781,4191.27783203,7872.23925781,4780.32421875,7872.23925781,5450.12939453,7872.23925781,6203.36914062,ADM3,228,228,BOL,BOL-ADM3-33444609B15181859,Santos Mercado,ADM3
229,4352.18994141,inf,4351.02001953,813.874023438,4351.02001953,980.882873535,4351.02001953,880.817810059,4351.02001953,1160.63134766,4351.02001953,1064.5065918,4351.02001953,1257.92993164,4351.02001953,1494.70825195,4351.02001953,1375.87353516,4351.02001953,1640.02368164,4351.02001953,1787.54650879,4351.02001953,1969.51745605,4351.02001953,2151.24023438,4351.02001953,2349.27832031,4351.02001953,2570.11230469,4351.02001953,2810.39501953,4351.02001953,3064.33105469,4351.02001953,3370.11181641,4351.02001953,3672.22998047,4351.02001953,4027.27368164,4351.02001953,4411.90917969,ADM3,229,229,BOL,BOL-ADM3-33444609B91423379,Nueva Esperanza,ADM3
230,118.180000305,3.40282327624e+36,118.169998169,5918.84667969,118.169998169,6169.94824219,118.169998169,6021.76513672,118.169998169,6106.06347656,118.169998169,6241.984375,118.169998169,6230.01611328,118.169998169,6485.54101562,118.169998169,6370.83740234,118.169998169,6412.68945312,118.169998169,6438.84960938,118.169998169,6646.86083984,118.169998169,6704.77294922,118.169998169,6797.50878906,118.169998169,6963.98339844,118.169998169,7089.60058594,118.169998169,7220.58789062,118.169998169,7235.33837891,118.169998169,7298.27441406,118.169998169,7364.89453125,118.169998169,7482.91503906,ADM3,230,230,BOL,BOL-ADM3-33444609B41664570,Santiago de Huata,ADM3
231,88.0599975586,3114.92358398,88.0299987793,3469.28613281,88.0299987793,3496.29296875,88.0299987793,3375.48413086,88.0299987793,3251.41040039,88.0299987793,3219.15136719,88.0299987793,3278.55834961,88.0299987793,3486.88818359,88.0299987793,3408.78417969,88.0299987793,3278.78540039,88.0299987793,3046.21289062,88.0299987793,3179.51489258,88.0299987793,3780.42041016,88.0299987793,3950.39990234,88.0299987793,3855.38720703,88.0299987793,3732.05419922,88.0299987793,4068.37011719,88.0299987793,3976.13085938,88.0299987793,4036.83789062,88.0299987793,4029.01953125,88.0299987793,4069.69970703,ADM3,231,231,BOL,BOL-ADM3-33444609B7909722,Puerto Pérez,ADM3
232,328.83001709,7686.67285156,328.83001709,7974.36621094,328.83001709,8128.2890625,328.83001709,8031.33984375,328.83001709,8521.58007812,328.83001709,8256.04101562,328.83001709,8519.4609375,328.83001709,8835.23632812,328.83001709,8731.14941406,328.83001709,8740.9140625,328.83001709,8837.91601562,328.83001709,9003.48046875,328.83001709,9468.56347656,328.83001709,9495.390625,328.83001709,9736.59863281,328.83001709,9888.17871094,328.83001709,10009.9931641,328.83001709,10321.2871094,328.83001709,10384.2265625,328.83001709,10559.6005859,328.83001709,10784.109375,ADM3,232,232,BOL,BOL-ADM3-33444609B27408509,Chuquihuta Ayllu Jucumani,ADM3
233,2971.89990234,1609.0715332,2971.89990234,1737.75097656,2971.89990234,1929.42993164,2971.89990234,1813.52148438,2971.89990234,2140.85693359,2971.89990234,2040.1171875,2971.89990234,2268.52246094,2971.89990234,2499.97998047,2971.89990234,2369.15161133,2971.89990234,2615.54492188,2971.89990234,2780.23803711,2971.89990234,2940.91723633,2971.89990234,3034.23095703,2971.89990234,3193.30615234,2971.89990234,3361.96826172,2971.89990234,3542.38427734,2971.89990234,3746.87329102,2971.89990234,3946.59106445,2971.89990234,4150.07275391,2971.89990234,4349.29492188,2971.89990234,4624.23535156,ADM3,233,233,BOL,BOL-ADM3-33444609B21368266,Bolpebra,ADM3
234,14087.9394531,3006.79931641,14087.9394531,3171.68554688,14087.9394531,3539.12451172,14087.9394531,3344.92114258,14087.9394531,3944.41674805,14087.9394531,3733.64550781,14087.9394531,4157.44287109,14087.9394531,4634.54931641,14087.9394531,4375.32226562,14087.9394531,4946.69335938,14087.9394531,5212.03466797,14087.9394531,5499.99902344,14087.9394531,5809.96777344,14087.9394531,6176.82275391,14087.9394531,6542.40820312,14087.9394531,6940.38183594,14087.9394531,7298.45800781,14087.9394531,7693.08203125,14087.9394531,8135.11181641,14087.9394531,8601.9921875,14087.9394531,9092.31445312,ADM3,234,234,BOL,BOL-ADM3-33444609B21491486,Filadelfia,ADM3
235,1282.43994141,8451.00878906,1282.43994141,8570.984375,1282.43994141,8914.97460938,1282.43994141,8772.10449219,1282.43994141,9494.98046875,1282.43994141,9237.53613281,1282.43994141,9705.0234375,1282.43994141,10209.8681641,1282.43994141,9947.94238281,1282.43994141,10377.1513672,1282.43994141,10775.5361328,1282.43994141,11045.4326172,1282.43994141,11394.3134766,1282.43994141,11608.1738281,1282.43994141,12089.3476562,1282.43994141,12331.4160156,1282.43994141,12752.0078125,1282.43994141,13109.5527344,1282.43994141,13528.6025391,1282.43994141,13882.7431641,1282.43994141,14283.6035156,ADM3,235,235,BOL,BOL-ADM3-33444609B19655093,Alto Beni,ADM3
236,1901.13000488,37173.84375,1901.13000488,38008.703125,1901.13000488,39711.1015625,1901.13000488,38819.1875,1901.13000488,40481.6914062,1901.13000488,39838.9921875,1901.13000488,41130.9492188,1901.13000488,42676.4453125,1901.13000488,41867.671875,1901.13000488,43287.8007812,1901.13000488,44203.1132812,1901.13000488,45015.0820312,1901.13000488,45697.5234375,1901.13000488,46386.1445312,1901.13000488,46952.3242188,1901.13000488,47333.7773438,1901.13000488,48441.921875,1901.13000488,49123.3789062,1901.13000488,49900.59375,1901.13000488,50783.90625,1901.13000488,51535.7070312,ADM3,236,236,BOL,BOL-ADM3-33444609B96037932,Caranavi,ADM3
237,227.799987793,7383.15234375,227.799987793,7258.96484375,227.799987793,7366.13818359,227.799987793,7275.35351562,227.799987793,7187.88769531,227.799987793,7394.01367188,227.799987793,7178.98339844,227.799987793,7081.62597656,227.799987793,7231.5234375,227.799987793,7035.86035156,227.799987793,7098.47070312,227.799987793,7113.70654297,227.799987793,6978.24609375,227.799987793,6997.45849609,227.799987793,7028.63964844,227.799987793,7098.07568359,227.799987793,7026.94824219,227.799987793,6922.60058594,227.799987793,6915.62304688,227.799987793,6896.9765625,227.799987793,6877.68212891,ADM3,237,237,BOL,BOL-ADM3-33444609B8469227,Huarina,ADM3
238,850.040039062,8763.61425781,850.040039062,8769.06445312,850.040039062,8607.07421875,850.040039062,8761.875,850.040039062,8342.05664062,850.040039062,8476.53515625,850.040039062,8239.41601562,850.040039062,7950.59619141,850.040039062,8159.97900391,850.040039062,7969.97412109,850.040039062,7851.41259766,850.040039062,7896.03808594,850.040039062,7889.65966797,850.040039062,7812.36621094,850.040039062,7636.89160156,850.040039062,7668.83203125,850.040039062,7599.00292969,850.040039062,7594.67675781,850.040039062,7520.88867188,850.040039062,7399.18261719,850.040039062,7349.20605469,ADM3,238,238,BOL,BOL-ADM3-33444609B76614989,Bolivar,ADM3
239,101.589996338,8894.25488281,101.559997559,8946.21777344,101.559997559,8919.60253906,101.559997559,8766.49609375,101.559997559,8856.60058594,101.559997559,8576.52734375,101.559997559,8535.47070312,101.559997559,8433.62695312,101.559997559,8659.91894531,101.559997559,8299.36914062,101.559997559,8141.38671875,101.559997559,8106.87109375,101.559997559,8646.68457031,101.559997559,8559.90136719,101.559997559,8619.28222656,101.559997559,8734.64160156,101.559997559,8855.43945312,101.559997559,8884.67285156,101.559997559,8920.62988281,101.559997559,8855.39746094,101.559997559,8821.35449219,ADM3,239,239,BOL,BOL-ADM3-33444609B43692068,Chua Cocani,ADM3
240,356.940002441,2704.59423828,356.940002441,2737.3527832,356.940002441,2826.91772461,356.940002441,2779.07373047,356.940002441,2752.62548828,356.940002441,2897.50976562,356.940002441,2806.58959961,356.940002441,2832.36767578,356.940002441,2863.59814453,356.940002441,2910.91357422,356.940002441,2916.38134766,356.940002441,2759.03564453,356.940002441,2598.62207031,356.940002441,2663.54321289,356.940002441,2749.45898438,356.940002441,2841.07714844,356.940002441,2771.77172852,356.940002441,2641.89599609,356.940002441,2684.79931641,356.940002441,2674.71118164,356.940002441,2683.14135742,ADM3,240,240,BOL,BOL-ADM3-33444609B78666461,Humanata,ADM3
241,4730.87988281,10832.5478516,4730.87988281,10736.7558594,4730.87988281,10526.4179688,4730.87988281,10636.7529297,4730.87988281,10359.7490234,4730.87988281,10442.6210938,4730.87988281,10266.9716797,4730.87988281,10091.9472656,4730.87988281,10169.8427734,4730.87988281,10008.84375,4730.87988281,9896.24804688,4730.87988281,9826.72460938,4730.87988281,9728.21289062,4730.87988281,9643.53417969,4730.87988281,9533.80273438,4730.87988281,9470.08789062,4730.87988281,9384.05566406,4730.87988281,9307.73339844,4730.87988281,9225.88183594,4730.87988281,9143.51269531,4730.87988281,9062.92285156,ADM3,241,241,BOL,BOL-ADM3-33444609B92881157,Villa Vaca Guzmán,ADM3
242,975.349975586,19878.6503906,975.349975586,19046.5898438,975.349975586,19049.7636719,975.349975586,19081.8476562,975.349975586,19112.2851562,975.349975586,18664.6171875,975.349975586,18534.0351562,975.349975586,17140.5859375,975.349975586,18390.9570312,975.349975586,17246.5898438,975.349975586,17924.7871094,975.349975586,17429.03125,975.349975586,16116.203125,975.349975586,16105.2070312,975.349975586,15947.1308594,975.349975586,15888.5498047,975.349975586,15871.6113281,975.349975586,15756.4570312,975.349975586,15567.1464844,975.349975586,15429.296875,975.349975586,15217.8261719,ADM3,242,242,BOL,BOL-ADM3-33444609B42689736,Batallas,ADM3
243,2082.12011719,13184.9746094,2082.12011719,12932.6591797,2082.12011719,12512.0898438,2082.12011719,12731.4101562,2082.12011719,12086.6240234,2082.12011719,12290.5869141,2082.12011719,11874.5878906,2082.12011719,11502.7382812,2082.12011719,11668.0234375,2082.12011719,11303.5888672,2082.12011719,11145.7333984,2082.12011719,10917.46875,2082.12011719,10725.6796875,2082.12011719,10560.1298828,2082.12011719,10359.2158203,2082.12011719,10217.5996094,2082.12011719,10062.8632812,2082.12011719,9910.0390625,2082.12011719,9743.38476562,2082.12011719,9607.2578125,2082.12011719,9447.21289062,ADM3,243,243,BOL,BOL-ADM3-33444609B75760336,Padilla,ADM3
244,1542.04992676,7865.40332031,1542.04992676,7885.68359375,1542.04992676,7922.5859375,1542.04992676,7905.33398438,1542.04992676,7953.24804688,1542.04992676,7935.8515625,1542.04992676,7969.62255859,1542.04992676,8015.17480469,1542.04992676,7987.85449219,1542.04992676,8018.23535156,1542.04992676,8027.77880859,1542.04992676,8032.22949219,1542.04992676,8032.68847656,1542.04992676,8042.86035156,1542.04992676,8053.08300781,1542.04992676,8070.99902344,1542.04992676,8089.43554688,1542.04992676,8116.37109375,1542.04992676,8127.02783203,1542.04992676,8140.92675781,1542.04992676,8152.55224609,ADM3,244,244,BOL,BOL-ADM3-33444609B69980236,Mojocoya,ADM3
245,853.710021973,2685.26025391,853.710021973,2642.30004883,853.710021973,2560.12524414,853.710021973,2609.64306641,853.710021973,2461.7722168,853.710021973,2511.421875,853.710021973,2415.91455078,853.710021973,2323.92358398,853.710021973,2366.89868164,853.710021973,2280.22070312,853.710021973,2239.09423828,853.710021973,2207.61230469,853.710021973,2180.31982422,853.710021973,2140.7980957,853.710021973,2095.27490234,853.710021973,2051.27319336,853.710021973,2018.78820801,853.710021973,1987.88659668,853.710021973,1947.36218262,853.710021973,1911.01477051,853.710021973,1878.98071289,ADM3,245,245,BOL,BOL-ADM3-33444609B51772236,Pucará,ADM3
246,2153.70996094,12415.2294922,2153.70996094,12278.9482422,2153.70996094,12079.7392578,2153.70996094,12186.1298828,2153.70996094,11882.6621094,2153.70996094,11962.0214844,2153.70996094,11778.0917969,2153.70996094,11589.5732422,2153.70996094,11693.5214844,2153.70996094,11477.6621094,2153.70996094,11371.5419922,2153.70996094,11287.265625,2153.70996094,11159.8339844,2153.70996094,11054.0751953,2153.70996094,10967.0117188,2153.70996094,10895.3828125,2153.70996094,10784.5517578,2153.70996094,10690.6796875,2153.70996094,10603.2382812,2153.70996094,10514.5263672,2153.70996094,10421.3652344,ADM3,246,246,BOL,BOL-ADM3-33444609B69127220,Villa Serrano,ADM3
247,9980.33984375,7510.96386719,9980.33984375,7519.49804688,9980.33984375,7584.71533203,9980.33984375,7550.19970703,9980.33984375,7531.78466797,9980.33984375,7557.66015625,9980.33984375,7569.26269531,9980.33984375,7577.75146484,9980.33984375,7589.16796875,9980.33984375,7584.30859375,9980.33984375,7607.67822266,9980.33984375,7591.30517578,9980.33984375,7648.11230469,9980.33984375,7690.31689453,9980.33984375,7691.47509766,9980.33984375,7718.56347656,9980.33984375,7714.73925781,9980.33984375,7695.8671875,9980.33984375,7738.18359375,9980.33984375,7751.04980469,9980.33984375,7766.78808594,ADM3,247,247,BOL,BOL-ADM3-33444609B12353677,Macharetí,ADM3
248,2035.27001953,3842.45776367,2035.27001953,3953.65551758,2035.27001953,4119.23681641,2035.27001953,4059.13745117,2035.27001953,4317.91650391,2035.27001953,4225.77880859,2035.27001953,4408.39111328,2035.27001953,4588.68847656,2035.27001953,4492.18896484,2035.27001953,4703.43945312,2035.27001953,4803.10839844,2035.27001953,4908.01660156,2035.27001953,4963.859375,2035.27001953,5049.42480469,2035.27001953,5151.54980469,2035.27001953,5235.52294922,2035.27001953,5363.83691406,2035.27001953,5503.10693359,2035.27001953,5606.37158203,2035.27001953,5728.89257812,2035.27001953,5853.04394531,ADM3,248,248,BOL,BOL-ADM3-33444609B47604355,Boyuibe,ADM3
